"","ZCTA5CE20","RPL_theme1","RPL_theme2","RPL_theme3","RPL_theme4","STATE_ABBR","TOTAL","Urbanicity"
"1792","39826",0.8363,0.8969,0.4911,0.8838,"GA",438,0
"1793","32829",0.4707,0.1781,0.9533,0.3198,"FL",19968,1
"1794","31795",0.9039,0.2827,0.4314,0.3895,"GA",2493,0
"1795","32228",0.0273,0.0059,0.4085,0.1455,"FL",315,1
"1796","31749",0.8182,0.6532,0.6697,0.5571,"GA",2722,0
"1797","33067",0.115,0.2079,0.8827,0.5692,"FL",26663,1
"1798","33062",0.3668,0.3477,0.7166,0.7394,"FL",21958,1
"1799","39877",0.7328,0.6764,0.4589,0.1927,"GA",379,0
"1800","30120",0.7341,0.6945,0.7906,0.7798,"GA",39361,1
"1801","35651",0.8751,0.8248,0.3419,0.4838,"AL",1562,0
"1802","30520",0.9269,0.9703,0.8297,0.3706,"GA",4590,0
"1803","35575",0.8568,0.9254,0.5365,0.4602,"AL",1037,0
"1804","31023",0.859,0.8446,0.7098,0.9827,"GA",14180,0
"1805","35577",0.8344,0.0574,0,0.4034,"AL",32,0
"1806","39823",0.9312,0.9224,0.4888,0.969,"GA",7972,0
"1807","30184",0.5478,0.5182,0.5712,0.2975,"GA",7180,0
"1808","30460",0.5251,0.0065,0.4734,0.1455,"GA",1104,1
"1809","30028",0.3132,0.2214,0.6599,0.3129,"GA",23276,1
"1810","31804",0.1559,0.2838,0.2655,0.3453,"GA",5787,0
"1811","33860",0.7912,0.7396,0.8817,0.8252,"FL",22607,1
"1812","39825",0.6698,0.9469,0.3482,0.5848,"GA",1772,0
"1813","30230",0.8731,0.8452,0.7165,0.6524,"GA",8496,0
"1814","34117",0.3239,0.0879,0.9166,0.2973,"FL",15015,1
"1815","33534",0.8837,0.6738,0.9249,0.7535,"FL",16320,1
"1816","32820",0.5512,0.2872,0.8947,0.2688,"FL",8641,1
"1817","33503",0.6205,0.0424,0.966,0.0619,"FL",108,0
"1818","33540",0.8322,0.8837,0.6627,0.9961,"FL",9283,1
"1819","33827",0.6851,0.2568,0.6297,0.764,"FL",2727,1
"1820","33847",0.5546,0.2436,0.3862,0.3397,"FL",184,1
"1821","32819",0.2583,0.1353,0.8782,0.7834,"FL",27248,1
"1822","33856",0.4394,0.1653,0.2626,0.1221,"FL",511,0
"1823","31539",0.8824,0.8758,0.7961,0.9828,"GA",14320,0
"1824","31001",0.9048,0.3237,0.8789,0.964,"GA",4719,0
"1825","30833",0.8551,0.9852,0.4854,0.7937,"GA",3368,0
"1826","31516",0.8086,0.9368,0.6019,0.7232,"GA",14810,0
"1827","31816",0.841,0.9757,0.6795,0.7508,"GA",5489,1
"1828","33980",0.6197,0.7138,0.686,0.9666,"FL",11849,1
"1829","33068",0.8354,0.5279,0.9716,0.8037,"FL",50973,1
"1830","32332",0.9647,0.9616,0.9235,0.5451,"FL",1593,0
"1831","32837",0.5318,0.2979,0.9617,0.6247,"FL",52871,1
"1832","34614",0.6817,0.4789,0.5539,0.1633,"FL",6832,0
"1833","33756",0.751,0.7687,0.8378,0.9861,"FL",30839,1
"1834","33764",0.3402,0.4163,0.7384,0.9253,"FL",25178,1
"1835","30217",0.852,0.762,0.5735,0.919,"GA",9640,0
"1836","31510",0.8527,0.9309,0.8099,0.9648,"GA",10335,0
"1837","30240",0.7969,0.8825,0.713,0.8758,"GA",28463,1
"1838","31090",0.8334,0.863,0.8413,0.8693,"GA",628,0
"1839","31003",0.9479,0.5061,0.3771,0.5104,"GA",154,0
"1840","30667",0.6873,0.2784,0.7881,0.3098,"GA",941,0
"1841","30401",0.9322,0.9529,0.8225,0.9565,"GA",13747,1
"1842","39817",0.9214,0.8496,0.6775,0.9939,"GA",10477,1
"1843","31768",0.9438,0.8466,0.9154,0.9421,"GA",23308,1
"1844","32569",0.3714,0.2312,0.7771,0.7799,"FL",11510,1
"1845","33760",0.744,0.2823,0.8916,0.9734,"FL",17034,1
"1846","30552",0.6722,0.2788,0.6701,0.4563,"GA",1884,0
"1847","33744",0.7639,0.4067,0.9144,0.1455,"FL",169,1
"1848","33759",0.3536,0.6332,0.8119,0.9507,"FL",17762,1
"1849","34677",0.3129,0.3404,0.7092,0.6347,"FL",21136,1
"1850","32065",0.4136,0.5124,0.8289,0.4763,"FL",36474,1
"1851","30807",0.3969,0.1839,0.4979,0.2878,"GA",132,0
"1852","33542",0.8468,0.8574,0.7305,0.9785,"FL",20532,1
"1853","33576",0.3429,0.5111,0.5725,0.5671,"FL",3568,1
"1854","33545",0.2567,0.5276,0.8585,0.3599,"FL",15821,1
"1855","34772",0.6062,0.3322,0.8979,0.5914,"FL",27889,1
"1856","32176",0.365,0.5419,0.5715,0.6248,"FL",14348,1
"1857","33924",0.711,0.0706,0.9277,0.4584,"FL",178,0
"1858","32726",0.7816,0.8297,0.8277,0.8967,"FL",21441,1
"1859","30449",0.573,0.512,0.271,0.1369,"GA",93,0
"1860","30222",0.9167,0.9723,0.6898,0.7567,"GA",3963,0
"1861","34610",0.876,0.4527,0.6153,0.835,"FL",12527,1
"1862","34691",0.7833,0.7942,0.7782,0.7808,"FL",19261,1
"1863","32778",0.6199,0.7578,0.7826,0.962,"FL",19523,1
"1864","33967",0.5576,0.1073,0.8445,0.5913,"FL",23729,1
"1865","32087",0.7726,0.6073,0.4157,0.6584,"FL",5753,0
"1866","33305",0.0974,0.1034,0.6153,0.5938,"FL",12010,1
"1867","34758",0.8171,0.8569,0.9751,0.5062,"FL",37021,1
"1868","33306",0.1395,0.0734,0.7791,0.5286,"FL",3349,1
"1869","32953",0.5232,0.7533,0.672,0.7816,"FL",23783,1
"1870","32927",0.6228,0.4173,0.6425,0.7021,"FL",24179,1
"1871","33326",0.2292,0.2195,0.9473,0.4491,"FL",33481,1
"1872","32136",0.1901,0.3216,0.5902,0.4889,"FL",7277,1
"1873","33323",0.2098,0.1043,0.9127,0.6083,"FL",20144,1
"1874","33351",0.6539,0.4906,0.9567,0.9082,"FL",35515,1
"1875","36278",0.7581,0.773,0.3712,0.904,"AL",4126,0
"1876","35212",0.939,0.815,0.8898,0.7919,"AL",13372,1
"1877","35217",0.9417,0.8836,0.8812,0.792,"AL",12980,1
"1878","35234",0.9814,0.8042,0.7624,0.8746,"AL",5264,1
"1879","32501",0.9109,0.9376,0.7263,0.9612,"FL",11293,1
"1880","30103",0.6601,0.5205,0.5666,0.69,"GA",16358,0
"1881","31030",0.9455,0.7482,0.8983,0.9948,"GA",18425,1
"1882","32208",0.9297,0.9584,0.7905,0.807,"FL",31399,1
"1883","34205",0.8417,0.9038,0.8644,0.987,"FL",29855,1
"1884","30512",0.5062,0.6577,0.5307,0.7559,"GA",18969,0
"1885","31415",0.9778,0.9548,0.8058,0.8982,"GA",11881,1
"1886","36604",0.536,0.3262,0.4555,0.77,"AL",10046,1
"1887","31068",0.9807,0.5643,0.7806,0.9034,"GA",5216,1
"1888","36277",0.7815,0.8674,0.6981,0.4664,"AL",4846,1
"1889","35204",0.976,0.8115,0.8862,0.7785,"AL",9941,1
"1890","30501",0.779,0.6379,0.9597,0.9971,"GA",27743,1
"1891","30535",0.6863,0.7214,0.6346,0.7924,"GA",7388,0
"1892","32113",0.9631,0.8389,0.6798,0.9239,"FL",5699,0
"1893","35233",0.6085,0.0109,0.8319,0.993,"AL",1393,1
"1894","30527",0.5603,0.5322,0.3714,0.4414,"GA",4659,0
"1895","30165",0.7739,0.7337,0.8678,0.9257,"GA",40376,1
"1896","30105",0.5669,0.2773,0.2234,0.1132,"GA",2085,0
"1897","30701",0.7803,0.8019,0.8536,0.9467,"GA",39969,1
"1898","30118",0.5253,0.0062,0.5088,0.1455,"GA",2513,1
"1899","31824",0.8496,0.7937,0.897,0.8427,"GA",1916,0
"1900","39867",0.9725,0.4977,0.4802,0.2029,"GA",431,0
"1901","31501",0.7664,0.7704,0.7083,0.9515,"GA",15084,1
"1902","32833",0.4574,0.4483,0.8526,0.364,"FL",9968,1
"1903","31557",0.8478,0.4369,0.5428,0.7145,"GA",2815,0
"1904","31518",0.7047,0.5101,0.8328,0.9178,"GA",640,0
"1905","33877",0.8793,0.9994,0.4096,0,"FL",368,1
"1906","32227",0.5245,0.195,0.4309,0.2414,"FL",2244,1
"1907","33570",0.727,0.7213,0.9311,0.8349,"FL",24698,1
"1908","31794",0.7948,0.8801,0.8011,0.9721,"GA",25448,1
"1909","31035",0.9029,0.9091,0.4139,0.434,"GA",1533,0
"1910","31011",0.4627,0.9032,0.3803,0.4611,"GA",906,0
"1911","31642",0.9594,0.7386,0.9092,0.9606,"GA",4874,0
"1912","33715",0.0838,0.3143,0.5035,0.3073,"FL",7187,1
"1913","33065",0.7285,0.607,0.9581,0.8118,"FL",56087,1
"1914","32352",0.7898,0.7797,0.8844,0.6475,"FL",6537,0
"1915","32712",0.524,0.4344,0.9058,0.4979,"FL",44222,1
"1916","34787",0.3547,0.274,0.9062,0.6638,"FL",53496,1
"1917","32832",0.1407,0.1595,0.9144,0.512,"FL",18216,1
"1918","33782",0.467,0.8531,0.8096,0.8591,"FL",21898,1
"1919","31629",0.933,0.0829,0.4917,0.1823,"GA",557,0
"1920","31620",0.7998,0.8838,0.7424,0.8923,"GA",10227,0
"1921","31532",0.9159,0.9539,0.2405,0.406,"GA",911,0
"1922","39819",0.7376,0.923,0.7632,0.9736,"GA",10343,1
"1923","31084",0.3183,0.1101,0,0.1214,"GA",75,0
"1924","33772",0.3075,0.7338,0.6233,0.9025,"FL",21643,1
"1925","33778",0.5394,0.5407,0.6405,0.8866,"FL",14444,1
"1926","30568",0.6467,0.8245,0.6635,0.3638,"GA",2452,0
"1927","32033",0.8089,0.6058,0.7511,0.6815,"FL",4573,0
"1928","33777",0.3313,0.4356,0.6937,0.6998,"FL",16549,1
"1929","32580",0.3935,0.845,0.3966,0.6544,"FL",3904,1
"1930","32547",0.5239,0.412,0.8375,0.8971,"FL",35645,1
"1931","30821",0.8482,0.2327,0.463,0.4169,"GA",928,0
"1932","33774",0.5176,0.7121,0.5914,0.7559,"FL",19269,1
"1933","30464",0.4946,0.7087,0.4199,0.6942,"GA",103,0
"1934","30573",0.0621,0.0731,0,0.0505,"GA",236,0
"1935","34685",0.1623,0.3218,0.6534,0.2869,"FL",18429,1
"1936","31747",0.9784,0.7175,0.8993,0.3683,"GA",108,0
"1937","34638",0.1563,0.3833,0.8096,0.4668,"FL",23962,1
"1938","34736",0.7365,0.6115,0.8124,0.6624,"FL",15161,1
"1939","33523",0.8291,0.8833,0.8331,0.9432,"FL",17885,1
"1940","32097",0.5263,0.7286,0.5824,0.8242,"FL",16165,1
"1941","34744",0.7139,0.6772,0.9558,0.8676,"FL",46941,1
"1942","32966",0.3727,0.5235,0.6178,0.9054,"FL",15531,1
"1943","32901",0.7534,0.71,0.8181,0.9779,"FL",24594,1
"1944","32940",0.1573,0.4095,0.6815,0.5121,"FL",35293,1
"1945","32796",0.7056,0.8188,0.6242,0.8145,"FL",21090,1
"1946","33324",0.288,0.2645,0.9148,0.7594,"FL",45933,1
"1947","33328",0.2135,0.1643,0.8526,0.6824,"FL",29157,1
"1948","33956",0.396,0.4656,0.1191,0.1847,"FL",3900,0
"1949","32948",0.977,0.525,0.9547,0.9814,"FL",7862,1
"1950","32949",0.2952,0.2051,0.2832,0.1903,"FL",2671,0
"1951","32129",0.6214,0.5144,0.6705,0.6938,"FL",20540,1
"1952","32118",0.4539,0.3806,0.5295,0.5107,"FL",16489,1
"1953","39824",0.7701,0.1026,0.4254,0.2147,"GA",415,0
"1954","30263",0.6783,0.5393,0.8323,0.8132,"GA",55013,1
"1955","33556",0.1433,0.173,0.742,0.4135,"FL",21712,1
"1956","30471",0.9245,0.6502,0.796,0.9535,"GA",5198,0
"1957","34138",0.1251,0.0577,0,0.3674,"FL",418,0
"1958","31773",0.8951,0.9021,0.5296,0.6058,"GA",3150,0
"1959","39851",0.978,0.9555,0.5142,0.9861,"GA",2154,0
"1960","30441",0.7748,0.8409,0.6334,0.4298,"GA",1710,0
"1961","33853",0.9566,0.939,0.8803,0.9351,"FL",11864,1
"1962","31071",0.9575,0.953,0.4574,0.6415,"GA",1111,0
"1963","33838",0.8352,0.9031,0.8701,0.4679,"FL",3695,1
"1964","31096",0.9099,0.4964,0.6571,0.9979,"GA",7178,0
"1965","31790",0.906,0.6953,0.6803,0.7907,"GA",1932,0
"1966","30456",0.9575,0.8935,0.4825,0.5991,"GA",1969,0
"1967","30426",0.9889,0.6235,0.4832,0.6034,"GA",894,0
"1968","32817",0.6348,0.0783,0.9136,0.8002,"FL",34583,1
"1969","32266",0.2119,0.0385,0.5351,0.331,"FL",6683,1
"1970","32814",0.1334,0.0238,0.771,0.5663,"FL",7477,1
"1971","31735",0.8817,0.4594,0.3184,0.2941,"GA",925,0
"1972","30822",0.6411,0.0314,0.2336,0.1218,"GA",1110,0
"1973","33954",0.4366,0.5914,0.7603,0.6362,"FL",8936,1
"1974","33063",0.5674,0.523,0.931,0.8239,"FL",53899,1
"1975","32536",0.4769,0.7181,0.6787,0.6435,"FL",21894,1
"1976","32776",0.3296,0.6055,0.7092,0.3448,"FL",11049,1
"1977","33972",0.794,0.7536,0.9,0.5689,"FL",14339,1
"1978","34747",0.284,0.0805,0.8596,0.306,"FL",15940,1
"1979","31720",0.9424,0.4828,0.8554,0.6276,"GA",463,0
"1980","31778",0.8098,0.5642,0.7455,0.427,"GA",2392,0
"1981","31738",0.833,0.8649,0.7438,0.4907,"GA",2174,0
"1982","30525",0.5395,0.7727,0.6411,0.8114,"GA",6635,0
"1983","31623",0.9436,0.6667,0.4914,0.258,"GA",77,0
"1984","33776",0.125,0.3046,0.5459,0.276,"FL",12740,1
"1985","30562",0.962,0.6713,0.8023,0.6611,"GA",1083,1
"1986","32707",0.5698,0.1082,0.8518,0.6601,"FL",35681,1
"1987","33716",0.3011,0.1112,0.8326,0.8316,"FL",16565,1
"1988","33786",0.2841,0.1905,0.5317,0.342,"FL",1747,1
"1989","34689",0.6087,0.9028,0.7242,0.929,"FL",26589,1
"1990","34688",0.2508,0.4149,0.5851,0.7039,"FL",7510,1
"1991","33767",0.2679,0.3015,0.5832,0.4318,"FL",8202,1
"1992","34681",0.2026,0.0752,0.2877,0.078,"FL",1186,1
"1993","32714",0.5094,0.18,0.911,0.7349,"FL",35361,1
"1994","31062",0.9988,0.4588,0.4456,0.1455,"GA",496,1
"1995","34639",0.2457,0.3613,0.7737,0.5381,"FL",25779,1
"1996","33947",0.3341,0.5422,0.5658,0.3262,"FL",8473,1
"1997","34769",0.8122,0.8252,0.8927,0.9452,"FL",21314,1
"1998","34606",0.7038,0.8645,0.722,0.5411,"FL",26117,1
"1999","32063",0.6716,0.8908,0.6122,0.7308,"FL",14023,1
"2000","34602",0.7026,0.7679,0.6254,0.4922,"FL",7118,0
"2001","34773",0.6366,0.7445,0.3366,0.3444,"FL",3509,0
"2002","32046",0.5933,0.7093,0.2841,0.8724,"FL",9251,0
"2003","32955",0.3389,0.5022,0.6963,0.6786,"FL",37745,1
"2004","32905",0.8315,0.7813,0.764,0.8898,"FL",23146,1
"2005","32137",0.4184,0.5328,0.7888,0.5657,"FL",38878,1
"2006","32970",0.5236,0.0587,0.5272,0,"FL",420,1
"2007","34607",0.5975,0.5335,0.6476,0.4416,"FL",8430,0
"2008","33965",0.5088,0.0171,0.6951,0.1455,"FL",1631,1
"2009","32904",0.371,0.3566,0.7243,0.778,"FL",28229,1
"2010","32903",0.0593,0.2602,0.6382,0.3047,"FL",13642,1
"2011","33322",0.3873,0.5202,0.9326,0.7827,"FL",38112,1
"2012","33325",0.2887,0.1624,0.9289,0.8649,"FL",29916,1
"2013","32763",0.5688,0.6642,0.7658,0.9013,"FL",21951,1
"2014","36201",0.9787,0.95,0.6612,0.9353,"AL",18544,1
"2015","35904",0.8984,0.8761,0.5917,0.6619,"AL",14274,1
"2016","32502",0.4755,0.6897,0.4275,0.9086,"FL",2530,1
"2017","33469",0.0492,0.2083,0.5137,0.4704,"FL",14922,1
"2018","32667",0.4565,0.5142,0.6928,0.721,"FL",3580,0
"2019","36206",0.8746,0.9615,0.7652,0.7724,"AL",12138,1
"2020","36106",0.3308,0.4423,0.8091,0.8281,"AL",15224,1
"2021","30635",0.8147,0.8622,0.7844,0.8669,"GA",15521,0
"2022","36607",0.8743,0.5931,0.4947,0.9558,"AL",6463,1
"2023","31405",0.7204,0.5361,0.7774,0.9608,"GA",36100,1
"2024","32601",0.7826,0.0241,0.7908,0.8938,"FL",18808,1
"2025","35805",0.9599,0.854,0.9355,0.9915,"AL",22523,1
"2026","30506",0.3091,0.3229,0.7094,0.6136,"GA",42886,1
"2027","30901",0.9925,0.9355,0.7182,0.9918,"GA",15977,1
"2028","35622",0.7591,0.6562,0.2081,0.8628,"AL",7897,0
"2029","36575",0.594,0.4801,0.606,0.6104,"AL",18968,1
"2030","36611",0.9053,0.9148,0.4682,0.6908,"AL",6005,1
"2031","36069",0.7265,0.5858,0.4203,0.2172,"AL",2138,0
"2032","36525",0.7561,0.3048,0.5225,0.3293,"AL",1874,0
"2033","32407",0.3536,0.2348,0.7158,0.8134,"FL",9318,1
"2034","32609",0.9066,0.5395,0.8165,0.9853,"FL",17650,1
"2035","32044",0.6765,0.5575,0.4042,0.4235,"FL",1907,0
"2036","31707",0.8643,0.841,0.8041,0.8153,"GA",26113,1
"2037","34994",0.5731,0.6261,0.8271,0.988,"FL",17471,1
"2038","33930",0.6482,0.8493,0.9648,0.1547,"FL",847,0
"2039","33610",0.9511,0.8407,0.9477,0.9891,"FL",42133,1
"2040","34491",0.5819,0.5429,0.6453,0.6021,"FL",25209,1
"2041","33901",0.7522,0.6399,0.9022,0.9362,"FL",19475,1
"2042","33147",0.9765,0.745,0.9942,0.9512,"FL",44136,1
"2043","32202",0.9612,0.1768,0.8668,0.9966,"FL",5965,1
"2044","34472",0.8704,0.9436,0.8027,0.6926,"FL",28087,1
"2045","34201",0.0255,0.1449,0.2641,0.1687,"FL",3806,1
"2046","34232",0.2837,0.5496,0.7625,0.7212,"FL",33261,1
"2047","33602",0.3231,0.0609,0.8714,0.8903,"FL",13269,1
"2048","32702",0.8756,0.9891,0.2896,0.9916,"FL",2787,0
"2049","30303",0.9676,0.0173,0.8231,0.9109,"GA",6279,1
"2050","30124",0.7907,0.7102,0.2903,0.6041,"GA",2812,0
"2051","30125",0.8308,0.8271,0.8767,0.8875,"GA",24623,1
"2052","30354",0.9357,0.8349,0.9467,0.7773,"GA",16688,1
"2053","30735",0.7676,0.8657,0.739,0.7142,"GA",5713,0
"2054","33611",0.1925,0.1657,0.7958,0.8237,"FL",31075,1
"2055","33129",0.245,0.076,0.9616,0.7221,"FL",13148,1
"2056","31081",0.0844,0.5222,0,0.1567,"GA",258,0
"2057","36693",0.2442,0.6523,0.7075,0.6259,"AL",18867,1
"2058","35670",0.7026,0.3135,0.2887,0.5993,"AL",6848,0
"2059","35224",0.9016,0.7608,0.7437,0.4668,"AL",6051,1
"2060","36572",0.5419,0.4255,0.5548,0.3987,"AL",6403,1
"2061","35179",0.7577,0.7821,0.4694,0.3943,"AL",9660,0
"2062","34475",0.9702,0.8954,0.7892,0.9992,"FL",13552,1
"2063","33410",0.174,0.3492,0.7824,0.7624,"FL",34742,1
"2064","30363",0.3784,0.009,0.4875,0.9133,"GA",3189,1
"2065","31523",0.4151,0.5496,0.7417,0.5337,"GA",13863,1
"2066","33936",0.9104,0.8848,0.9443,0.7664,"FL",21040,1
"2067","30602",0.5118,0.0086,0.8114,0.1455,"GA",2647,1
"2068","30606",0.6416,0.1516,0.8531,0.8563,"GA",41937,1
"2069","30533",0.6224,0.3865,0.6255,0.7518,"GA",25412,0
"2070","32410",0.0956,0.5361,0.3017,0.4407,"FL",1061,0
"2071","34488",0.8896,0.9676,0.6253,0.7499,"FL",10372,0
"2072","34142",0.9914,0.4919,0.9902,0.9999,"FL",29450,1
"2073","33609",0.2661,0.0859,0.8847,0.6796,"FL",17293,1
"2074","33403",0.8557,0.1819,0.927,0.8086,"FL",12430,1
"2075","33167",0.9335,0.5598,0.9915,0.8586,"FL",20019,1
"2076","32504",0.5036,0.7174,0.713,0.7647,"FL",23250,1
"2077","36260",0.7769,0.9283,0.3229,0.7483,"AL",4341,1
"2078","35096",0.6268,0.3323,0.6458,0.4482,"AL",7786,0
"2079","36271",0.6788,0.5392,0.2081,0.3466,"AL",5959,0
"2080","35601",0.8578,0.9256,0.9067,0.9324,"AL",33493,1
"2081","36602",0.6677,0.3344,0.45,0.8767,"AL",759,1
"2082","36104",0.9761,0.7107,0.7145,0.9555,"AL",8393,1
"2083","36108",0.9854,0.9829,0.8925,0.8727,"AL",20831,1
"2084","35215",0.8601,0.8234,0.8721,0.7532,"AL",48062,1
"2085","34996",0.0545,0.3479,0.581,0.5438,"FL",10208,1
"2086","30523",0.397,0.5516,0.5292,0.7607,"GA",12084,0
"2087","30733",0.9525,0.959,0.3864,0.4794,"GA",2207,0
"2088","33617",0.8106,0.4801,0.9356,0.894,"FL",43534,1
"2089","30634",0.9678,0.5065,0.776,0.5661,"GA",1652,0
"2090","30909",0.6426,0.3528,0.8139,0.8119,"GA",41036,1
"2091","30560",0.6642,0.6021,0.3636,0.5214,"GA",4429,0
"2092","30710",0.6351,0.5446,0.4569,0.405,"GA",6676,0
"2093","33160",0.2852,0.2394,0.9332,0.8318,"FL",39235,1
"2094","36203",0.5784,0.6457,0.8401,0.6881,"AL",18138,1
"2095","33161",0.9544,0.4063,0.987,0.9923,"FL",55217,1
"2096","33458",0.2113,0.1998,0.8321,0.6418,"FL",52303,1
"2097","35211",0.9201,0.8461,0.8339,0.7483,"AL",24637,1
"2098","35619",0.8062,0.6827,0.3115,0.5688,"AL",4586,0
"2099","36609",0.5556,0.6058,0.8068,0.6384,"AL",25472,1
"2100","36052",0.0114,0.2712,0.358,0.1153,"AL",401,0
"2101","35175",0.8296,0.5733,0.2057,0.4021,"AL",5578,0
"2102","35019",0.699,0.5208,0.5468,0.4039,"AL",1918,0
"2103","35016",0.6202,0.8627,0.4721,0.6106,"AL",16348,0
"2104","33179",0.6852,0.3323,0.9679,0.8149,"FL",43978,1
"2105","34479",0.7885,0.887,0.5844,0.7314,"FL",13031,1
"2106","30740",0.4039,0.6413,0.6203,0.4759,"GA",8524,0
"2107","30609",0.522,0.0064,0.3482,0.1455,"GA",2168,1
"2108","33135",0.9488,0.6761,0.999,0.9624,"FL",37799,1
"2109","34228",0.0333,0.3035,0.4101,0.3801,"FL",7072,1
"2110","32401",0.8701,0.9504,0.8022,0.9505,"FL",23507,1
"2111","36279",0.2989,0.3613,0.4857,0.4501,"AL",2662,0
"2112","30566",0.6683,0.7521,0.8859,0.7597,"GA",8234,1
"2113","30308",0.302,0.0217,0.7545,0.8857,"GA",17097,1
"2114","30344",0.812,0.6116,0.9172,0.9228,"GA",33365,1
"2115","33150",0.9845,0.5972,0.9911,0.9898,"FL",27988,1
"2116","33430",0.995,0.7527,0.9904,0.9997,"FL",21128,1
"2117","33133",0.4555,0.1932,0.9663,0.8448,"FL",33714,1
"2118","33155",0.4722,0.2895,0.9884,0.7365,"FL",47169,1
"2119","32310",0.8837,0.6146,0.7542,0.9985,"FL",17048,1
"2120","34215",0.3523,0.1676,0.2189,0.5519,"FL",477,1
"2121","36323",0.8858,0.7999,0.6339,0.8969,"AL",8183,0
"2122","36793",0.8665,0.7382,0,0.2005,"AL",552,0
"2123","36550",0.4682,0.032,0.5183,0.3346,"AL",258,0
"2124","30113",0.7629,0.9845,0.5975,0.7711,"GA",6022,0
"2125","31537",0.9559,0.5674,0.9024,0.9497,"GA",11090,1
"2126","31548",0.5582,0.5784,0.7056,0.5803,"GA",21052,1
"2127","30663",0.8853,0.2393,0.3675,0.4126,"GA",3465,0
"2128","30631",0.9443,0.909,0.496,0.9382,"GA",1828,0
"2129","30669",0.9195,0.8559,0.7473,0.8746,"GA",3381,0
"2130","30025",0.401,0.3769,0.6855,0.2455,"GA",9312,0
"2131","31801",0.9061,0.4544,0.7476,0.1738,"GA",2313,0
"2132","30810",0.8343,0.7618,0.2988,0.9947,"GA",2103,0
"2133","30678",0.6489,0.277,0.463,0.5915,"GA",1317,0
"2134","30803",0.9248,0.6179,0.3265,0.2556,"GA",770,0
"2135","30336",0.3134,0.0088,0.8894,0.3972,"GA",522,1
"2136","30326",0.1839,0.0421,0.8204,0.6046,"GA",5429,1
"2137","30828",0.9248,0.6746,0.775,0.9783,"GA",4150,0
"2138","30204",0.9117,0.2388,0.6418,0.8313,"GA",12813,1
"2139","35961",0.8216,0.8418,0.8699,0.9275,"AL",7169,0
"2140","35444",0.6673,0.4112,0.5255,0.5949,"AL",4001,0
"2141","35474",0.7015,0.8469,0.6548,0.8836,"AL",5983,0
"2142","35456",0.6541,0.1896,0.3415,0.2912,"AL",2989,0
"2143","35476",0.8822,0.8651,0.8147,0.97,"AL",7586,1
"2144","35473",0.481,0.5956,0.3651,0.6541,"AL",15734,1
"2145","35555",0.7891,0.7997,0.3628,0.857,"AL",9807,0
"2146","35022",0.4983,0.7115,0.8052,0.6393,"AL",20020,1
"2147","33908",0.295,0.3841,0.6831,0.9484,"FL",35361,1
"2148","32603",0.8017,0.0119,0.7289,0.9905,"FL",7598,1
"2149","32404",0.6676,0.7537,0.7451,0.8416,"FL",37723,1
"2150","32784",0.813,0.9023,0.6137,0.8513,"FL",11395,0
"2151","33407",0.9282,0.4246,0.9568,0.9593,"FL",30142,1
"2152","33127",0.9791,0.5933,0.9944,0.9916,"FL",31817,1
"2153","34997",0.4288,0.5527,0.8124,0.8299,"FL",42507,1
"2154","35802",0.2486,0.3885,0.5762,0.5629,"AL",21349,1
"2155","35903",0.8769,0.7456,0.8468,0.7822,"AL",17709,1
"2156","35254",0.9609,0.0151,0.7228,0.3975,"AL",1351,1
"2157","30104",0.7096,0.1997,0.2599,0.4525,"GA",3687,0
"2158","31527",0.01,0.472,0,0,"GA",588,0
"2159","33176",0.3173,0.1401,0.9665,0.6903,"FL",51384,1
"2160","34471",0.5446,0.8226,0.6305,0.7776,"FL",23968,1
"2161","33156",0.171,0.1291,0.9403,0.6422,"FL",33018,1
"2162","33056",0.9485,0.6334,0.9794,0.9113,"FL",35023,1
"2163","34221",0.6549,0.6315,0.829,0.9635,"FL",40753,1
"2164","34470",0.8257,0.8442,0.746,0.9538,"FL",18580,1
"2165","32312",0.0824,0.2293,0.6424,0.4805,"FL",32377,1
"2166","32653",0.2943,0.3541,0.767,0.5292,"FL",14161,1
"2167","33134",0.3086,0.1722,0.9807,0.8409,"FL",42020,1
"2168","36619",0.5994,0.5431,0.799,0.5825,"AL",15911,1
"2169","35042",0.4584,0.393,0.5748,0.6328,"AL",5932,0
"2170","35221",0.8949,0.9222,0.9099,0.4674,"AL",4987,1
"2171","36041",0.719,0.476,0.8533,0.2875,"AL",1403,0
"2172","36560",0.903,0.7139,0.7576,0.6901,"AL",3515,0
"2173","35034",0.8958,0.6137,0.7734,0.9845,"AL",4656,1
"2174","30206",0.6304,0.1605,0.3103,0.3318,"GA",2789,0
"2175","31519",0.8725,0.8257,0.6929,0.429,"GA",3499,0
"2176","34480",0.6319,0.3303,0.6933,0.6723,"FL",20024,1
"2177","35020",0.96,0.9567,0.9185,0.9021,"AL",26729,1
"2178","36346",0.7777,0.9925,0.2699,0.3349,"AL",1469,0
"2179","36034",0.845,0.5363,0.3554,0.4225,"AL",638,0
"2180","36521",0.6925,0.7653,0.2935,0.414,"AL",4964,0
"2181","35761",0.605,0.4116,0.3476,0.5262,"AL",11736,0
"2182","36523",0.8368,0.6196,0.2774,0.4204,"AL",2190,0
"2183","31092",0.9138,0.6458,0.8026,0.7793,"GA",7010,0
"2184","31313",0.7653,0.6968,0.8716,0.8544,"GA",41362,1
